url,category,article
https://www.foxnews.com//real-estate/missouri-abandoned-ghost-town-resort-tiktok,lifestyle,"Wondering why these   developers wound up in the big house? TikTok users are captivated by the convoluted tale of how a   in   became an abandoned land of McMansions, in the latest real estate rant to rock the platform. Though the deserted Indian Ridge Resort in Branson is old lore in Show-Me State, lawyer Carrie Jernigan recently resurfaced the story in a TikTok tour posted last week. ""This was supposed to be a 1.6 billion dollar resort community. It was going to have one of the country’s largest water parks, golf courses, hotels conference centers and shopping,"" Jernigan said in a now-viral video, driving by the spooky subdivision. ""But instead it turned into a ghost town when the 2008 housing crisis hit. Five people had ended up in federal prison. And 13 years later the houses just sit here."" A real-life real estate fraud scheme was carried out in 2006, when developers from Western Site Services lied to get loans for an opulent project called Indian Ridge Resort Community,   at the time. The 900-acre project with a $1.6 billion price tag promised residential townhomes and condos, a 390-room resort hotel with the second-largest indoor water park in America, golfing, a marina and a Native American history museum. However, the project crumbled when the government caught on to the suspicious activity, and the developers were eventually sent to prison. ""A few of them were charged and convicted with conspiracy to commit bank fraud and conspiracy to commit money laundering. Essentially they were lying on bank applications at multiple banks to get massive amounts of money, and then when they were getting the money, they weren't even spending it on Indian Ridge Resort,"" the attorney explained in a follow-up clip. ""They were spending it on old loans that they were in default on, and just some of their personal ventures. A few of their wives even went down because they were found to have lied on invoices and were complicit in this whole deal."" The firms that fronted the project – Indian Ridge Resort, Inc. and North Shore Investments, LLC – were also fined hundreds of thousands of dollars for failing to prevent storm water runoff from construction from shooting silt into Table Rock Lake, according to the  Now, Jernigan’s original tour has since been viewed over 14.5 million times online, and users had a whole lot to say about the creepy community that’s been abandoned ever since. ""If I’m going to spend a fortune on a mansion it isn't going to be 5 feet away from the next one,"" one joked. ""So what you're telling me is they are up for grabs for free,"" another teased. ""You know the raccoons are living it up though!"" one said. In other recent real estate reviews, TikTokers have fussed over     and "
https://www.foxnews.com//lifestyle/coronavirus-vaccine-ready-fashion-brand-revolve-mocked,lifestyle,"Call the P.C.  Web-based fashion retailer   is currently getting dragged by shoppers across social media who demand to know why the website would create a section for ""vaccine ready,"" off-the-shoulder tops — priced between about $70 and $300. Under the clothing category ""Tops""   ""Vaccine Ready,"" which presents 100 different styles of shoulder-baring blouses — from frilly peasant tops to body-baring bralettes — ensuring your arm is ready to receive a jab without so much as rolling up a sleeve. ""Shoulders out for the vaccine,"" the site declares at the top of the product page. Trendy brands featured on the page include Alice + Olivia, Free People and Norma Kamali. The highly specific shopping category was revealed to may on social media when TikTok user @danni____cole  , through uncontrollable giggling. She fist explained that she’d been on Revolve.com ""manifesting"" summer shirts when she noticed the unusual filter. ""I was scrolling and I was like ‘What’s this?’ They’re all shirts you can wear,"" she said, breaking to laugh, ""to your vaccine appointment."" @Danni____cole continues scrolling through options: ""You could pick any of these, or these,"" she chuckles out. The video had garnered hundreds of thousands of views on TikTok before being  , a popular women-led media company. More than 1,300 comments on the post suggested followers were both delighted and dismayed by the fashion brand’s move to capitalize on vaccine-readiness. ""This is actually the most moronic thing I’ve ever seen @revolve,"" derided one follower. Others mocked the marketing by declaring ""VAX GIRL SUMMER"" and ""Shot Girl Summer"" — references to both Megan Thee Stallion’s 2020 hit ""Hot Girl Summer,"" as well as ""rapper"" Chet Hanks’ (yes, son of Tom) insistence that the summer to come will henceforth be known as ""white boy summer."" His statement has since been  . However, one wonders if the brand is on to something, as one recent coronavirus vaccine recipient revealed on Betches that they ""basically had to disrobe in front of 100 people."" ""So maybe it’s not a bad idea,"" they concluded. Revolve did not respond to   request for comment."
https://www.foxnews.com//travel/airbnb-inclusive-virtual-experiences-neurodiverse,lifestyle,"Airbnb is working on making   more inclusive.  The   company recently announced that it has 12 new online experiences on its   that are designed to be   of neurodiverse guests, whose brains ""function, process and learn information"" differently than neurotypical guests, Airbnb described. The new events include a chance to visit therapy llamas in Portland, Oregon, a dance class in the U.K., a skateboarding lesson in Los Angeles, an interactive music lesson in the U.K. and an immersive painting class in Los Angeles.  ""Over the last year, the isolation and disruptions to regular routines caused by the   has impacted many members of the neurodiverse community,"" Airbnb said in its  . That’s why the company decided to highlight the virtual experiences, which ""provide a way to  , connect with others and travel the world from home,"" the company said.   ""We are excited to offer Online Experiences designed by hosts with Neurodiverse guests in mind,"" Suzanne Edwards, Airbnb’s head of hosting accessibility standards, said in a statement. ""Our hope is these activities will help guests become more comfortable with a new activity or use them to connect with loved ones."" ""Airbnb is committed to improving accessibility across our platform and we continue working toward our goal of making Experiences as inclusive of as many needs as possible,"" Edwards added.   Airbnb is giving guests $15 off their first booking of an ""Inclusive Exploration"" online experience through May 1, the announcement said. The company is also giving out coupon codes to organizations that support the neurodiverse community including SeeAbility, The Tower Project, The Institute for Effective Education and Disability Sports Coach. In a statement, Scott Watkin, SeeAbility’s head of engagement said he often hears about how isolating the pandemic has been for ""people with lived experience of disabilities."" ""I welcome this new initiative and am delighted that a more accessible online world is now available for the thousands of people with disabilities through Airbnb’s global community,"" Watkins said. ""This is a great example of inclusion and I hope that with Airbnb and SeeAbility continuing to work together, we can create even more opportunities for people to participate and contribute around the world."""
https://www.foxnews.com//entertainment/paulina-porizkova-criticism-lingerie-50s-look-good,lifestyle,"If you've got it, it's OK to flaunt it, according to  . The Czech-born Swedish  , who is 55, often speaks her truth on social media despite input from critics. Aside from her occasional bikini pics, the model has been open about dealing with heartbreak following the passing of her former husband,  . The supermodel, who shot for Sports Illustrated Swimsuit for the first time in 1983, appeared on ""The Tamron Hall Show"" on Friday where she discussed the topic of  . A sneak peek clip shared by   shows the 55-year-old stunner bravely admitting she doesn't let the critics bring down her confidence. ""In my 20s, I was celebrated for showing up in lingerie. I was getting a lot of money for it and everybody loved me,"" Porizkova tells Hall in the clip. ""In my 50s, I still think I look pretty good in lingerie, but the reaction is reviled, obviously not by everybody, but yeah, there's a fair amount of backlash."" Porizkova added that the public's general consensus is that women nearing middle age shouldn't expose skin. ""I think it's that when you get older when there's a certain sort of invisible boundary that happens in maybe your mid 40s where you, I guess you don't look fertile anymore, it's a menopausal thing,"" she continued. ""And maybe it's because you're starting to look a little like people's mom, that sexy is not allowed. You're allowed to be beautiful, you're allowed to be handsome, you're allowed to be present, you're allowed to be shocking or eye opening, but you are not allowed to be sexy,"" Porizkova added. Last month, Porizkova revealed she underwent a   and showed her followers the results on Instagram. She said she had a plasma pen treatment which is a non-invasive procedure that helps keep the skin firmer and wrinkle-free. The Sports Illustrated magazine cover star admitted she got the treatment done because ""I’m vain and want to be pretty."" She also reflected on how badly she was bullied by girls in middle and high school, ""When I was 14, and terribly bullied in school, I thought it was because I was so ugly... I wanted desperately to fit it [sic]."" Fortunately, through modeling, Porizkova said she was able to feel more confident because she was ""rewarded for exactly the parts of me I thought I hated."" ""That taught me an invaluable lesson. I hadn’t changed. People’s opinions had,"" she added.  In addition to showing off her fit frame at the age of 55 on social media, Porizkova has also been celebrated for sharing fresh-faced, makeup-free selfies."
https://www.foxnews.com//science/nasa-astronaut-mark-vande-hei-readies-for-april-flight-to-iss,lifestyle,"   Mark Vande Hei is set to lift off aboard the Soyuz MS-18   on an April 9 mission to the International Space Station (ISS). The flight engineer and Expeditions 64 and 65 crew member will launch that Friday from   Baikonur Cosmodrome alongside   cosmonauts Oleg Novitskiy and Pyotr Dubrov. Speaking with Fox News last week, the 54-year-old said his team had completed the final examinations for activities on both the   and the ISS. Vande Hei noted that   has had a ""big impact"" on the astronauts' training, from wearing masks around others to making sure the virus is not carried up to the space station.  ""We'll be in quarantine, we'll get monitored very frequently to make sure that we're staying  . And then, we'll have time to  , relax, walk around outside. I'm going to try to make sure I spend as much time outside as possible while I still have the chance. And, just make sure I have everything in order before we go,"" he said. ""In addition to that, we will also review a lot of the procedures that we'll be using to actually get to the space station. We'll do those pretty frequently."" Once the three have arrived at the space station, the veteran astronaut expects the first month to ""feel a lot different"" than his previous expedition in 2017.  ""I had a lot of adjusting to do, a lot of lessons to learn how to operate in an environment where the way I normally behave wouldn't work. I lost a lot of things in that first month [and] it was very frustrating and so many things that I could do without any conscious effort on the ground required me to concentrate completely,"" he explained. ""So, I'm hoping a lot of those lessons I learned will come right back to me and I'll be able to start sprinting this time."" Vande Hei has been with the agency since 2006, when he joined   Johnson Space Center as a capsule communicator (CAPCOM) in the Mission Control Center. , Vande Hei served as an ISS CAPCOM for Expeditions 15 to 20 and STS-122, 123, 124, 126 and 127. After three years, Vande Hei was selected as one of nine members of the 20th NASA astronaut class and he completed his training in 2011. From 2012 to 2013, Vande Hei served as the Astronaut Office’s director of operations in Russia and, four years later, he launched to the ISS as part of the Expeditions 53 and 54 crew. During his time at the ISS, Vande Hei logged 168 days and four spacewalks and contributed to   studies investigating the manufacturing of   in microgravity, aiming to improve the accuracy of an implantable   and measuring the  .  This time around,   he would be spending up to a year in space working on hundreds of experiments, including research on cotton root systems,   and a demonstration of a portable ultrasound. Vande Hei told Fox News that he perceives his   aboard the ISS as being like a laboratory technician and that it's ""interesting work."" ""There are scientists that put a lot of thought into what experiments they want to get done. They're doing the data gathering and the data analysis and writing papers. My job is to facilitate if those things work when it's up there,"" he said. ""I need to make sure that they have the resources they need. If something needs to be troubleshot, I'll help out with the troubleshooting,"" Vande Hei continued. ""Sometimes those scientists will be looking over our shoulder with a video camera and will actually be coaching us on what they want us to do to try to help make things work."" The applied physician pointed out that he himself is ""part of the science experiment"" when discussing NASA's upcoming   to the   and companies like Richard Branson's Virgin Galactic and   SpaceX testing commercial spaceflights.  ""So, when we are on the space station that's a capability that we need to maintain somehow. But, we also want to start having these new capabilities, like you mentioned, with the Artemis program,"" said Vande Hei. ""It's going to be really hard if we can't do both of those things, all of those things, if all of the burden of that falls on the  ."" ""So, having ways where we can facilitate this continued capability to put people in lower   orbit both to do science and to train for longer duration missions and to learn about how to have people survive on long-duration missions and function well ...the only way we're going to be able to do that is if we can have that be commercially successful,"" he added. Returning to Earth in February 2018, Vande Hei then served as the technical assistant for NASA’s Human Exploration and Operations Mission Directorate, and more recently as the assistant to the chief astronaut for extravehicular activity and robotics. Vande Hei served in the   as a combat engineer, and in 1999 – after completing a master of science degree – he became an assistant professor of physics at the U.S. Military Academy at  In 2003, Vande Hei reported to the 1st Space Battalion at  , where he served as an Army space support team leader and later as the battalion’s operations officer. In that role, he deployed to   for a year in support of  . He and his wife, Julie, are the parents of two children. Vande Hei said the most important personal possession he's bringing on this mission is his  . "
https://www.foxnews.com//health/us-averaging-3-1m-covid-19-vaccines-younger-demographics-seeing-spike,lifestyle,"The U.S. is now averaging about 3.1 million     administered per day, White House officials said Monday, although Dr. Rochelle Walensky expressed concerns about rising trends elsewhere. According to the latest Centers for Disease Control and Prevention (CDC) data, there has been a 7% increase in daily cases, amounting to an average of about 64,000. In Monday’s White House coronavirus briefing, Walensky also noted a 3% increase in hospital admissions, averaging about 4,970. While she noted a decrease of daily deaths, about 800 total per day, she expressed concern that younger demographics are behind the spikes in cases and hospitalizations. ""As the trends in data have been indicating, cases are increasing nationally and we are seeing this occur predominately in younger adults,"" Walensky said. ""This is why you’ve heard me so clearly share my concern. We know that these increases are due in part to more highly transmissible variants which we are very closely monitoring. And, as more schools are reopening it’s even more important to make sure they do safely with strict adherence to CDC guidance and for all of us to roll up our sleeves as soon as we can."" She noted that there are ""many moving parts"" with regard to demographic changes in cases including the increased transmissibility of the B.1.1.7 variant and vaccination rates among older populations. Walensky said that the agency is learning that many outbreaks in ""young people"" are related to youth sports and extracurricular activities and called for strong testing measures to prevent such clusters. She also detailed the   and disinfectant guidance for facilities and homes to ""reflect the science on transmission."" ""People can be infected with the virus that causes COVID-19 through contact with contaminated surfaces and objects, however evidence has demonstrated the risk by this route of transmission is actually low,"" Walensky said. The CDC now recommends that in most situations, regularly cleaning surfaces with soap and detergent should be enough to reduce risk of coronavirus spread, whereas disinfecting areas in indoor settings, homes and schools should be practiced when there has been a suspected or confirmed case of COVID-19 within the last 24 hours."
https://www.foxnews.com//health/why-can-chronic-stress-result-in-hair-loss-new-research-provides-clues,lifestyle,"It’s well known that chronic stress can lead to  , but how exactly stress causes hair loss has been a mystery — until now. A new study conducted by researchers at Harvard University may provide a clue.  In a study recently published in the journal  , researchers determined that a stress hormone keeps hair follicle stem cells in an ""extended resting phase,"" meaning the growth of new hair is put on hold for a longer amount of time than normal.  First, it’s important to understand the three stages of hair growth: growth, rest and degeneration. In the first state, hair follicle cells are activated and hair is continually produced, in the second, the hair stays in a state of rest but can still shed, and in the last stage — degeneration — hair falls out.  ""During the resting phase, the stem cells are quiescent and hairs shed more easily. Hair loss can occur if the hairs shed and the stem cells remain quiescent without regenerating new tissue,""   on the study’s findings.  The researchers specifically looked at the adrenal glands, which produce a stress hormone called corticosterone, and the connection to hair loss in mice. (Corticosterone in mice is thought to be the equivalent of the stress hormone cortisol that is produced in humans.)  The researchers surgically removed adrenal glands from the mice in the study. Later, they found that the hair follicles in the mice with the removed adrenal glands had a shorter resting phase but entered the growth phase more often. When they administered corticosterone to the mice, their hair growth was slowed to normal.  Over nine weeks, the researchers also administered corticosterone to mice whose adrenal glands were still intact. They observed that these mice had elevated corticosterone levels as well as reduced hair growth, finding that their hair follicles stayed in a rest phase for a longer amount of time than normal.  ""The real surprise came when we depleted stress hormones. Under normal conditions, hair follicle regeneration slows over time – the resting phase becomes longer as the animals age. But when we removed the stress hormones under unstressed normal conditions, the stem cells’ resting phase became extremely short and the mice constantly entered the growth phase to regenerate new hair follicles and hairs throughout their life, even when they were old,"" said Ya-Chieh Hsu, the Alvin and Esta Star Associate Professor of Stem Cell and Regenerative Biology at Harvard and senior author of the study, to  The researchers shaved the mice whose adrenal glands were removed. Nineteen days later, they had a fully regrown coat, while the mice who did not have their adrenal glands removed and were also shaved were still mostly bald.  ""So even the baseline level of stress hormone that’s normally circulating in the body is an important regulator of the resting phase. Stress essentially just elevates this preexisting ‘adrenal gland–hair follicle axis,’ making it even more difficult for hair follicle stem cells to enter the growth phase to regenerate new hair follicles,"" Hsu explained in the accompanying press release on the study’s findings.  Once the link between the stress hormone and hair follicle stem cell activity was noted, the researchers then explored the biological mechanism behind the connection. ""We first asked whether the stress hormone was regulating the stem cells directly and checked by taking out the receptor for corticosterone, but this turned out to be wrong. Instead, we found that the stress hormone actually acts on a cluster of dermal cells underneath the hair follicle, known as the dermal papilla,"" Sekyu Choi, another study leader, said in a statement.  ""Dermal papilla is known to be critical for activating hair follicle stem cells, but none of the previously identified factors secreted from dermal papilla changed when stress hormone levels were altered. Rather, the stress hormone prevented dermal papilla cells from secreting Gas6, a molecule that the researchers showed can activate the hair follicle stem cells,"" reads the release.  Though more research is needed, the study authors are hopeful that certain gene therapies could be possibly used in the future to combat hair loss in humans.  ""Under both normal and stress conditions, adding Gas6 was sufficient to activate hair follicle stem cells that were in the resting phase and to promote hair growth,"" Choi said. ""In the future, the Gas6 pathway could be exploited for its potential in activating stem cells to promote hair growth. It will also be very interesting to explore if other stress-related tissue changes are related to the stress hormone’s impact on regulating Gas6."" ""When looking for factors that control stem cell behaviors, normally we would look locally in the skin. While there are important local factors, our findings suggest that the major switch for hair follicle stem cell activity is actually far away in the adrenal gland and it works by changing the threshold required for stem cell activation,"" Hsu added.  ""You can have systemic control of stem cell behavior located in a different organ that plays a really important role, and we are learning more and more examples of these ‘cross-organ interactions.’ Tissue biology is interconnected with body physiology. We still have so much to learn in this area, but we are constantly reminded by our findings that in order to understand stem cells in the skin, we often need to think beyond the skin."""
https://www.foxnews.com//auto/porsche-lamborghini-stolen-from-miami-home-1-robber-shot-report,lifestyle,"Police in   are searching for three suspects they say brazenly scaled the wall of a $19.2 million home and took off with a white Porsche 911 and a green Lamborghini Urus, according to a report. The Miami Herald   that the incident occurred late Saturday night and included four robbers. The paper, citing police, reported that a security guard on the property fired a shot into one of them, injuring him, while the others sped off in the sports cars. The suspect who was hit reportedly surrendered to police after a brief standoff. The Herald said he is in critical but stable condition. "
https://www.foxnews.com//media/desantis-60-minutes-publix-parroted-mainstream,lifestyle,"Mainstream media outlets and liberal pundits are parroting  ' ""60 Minutes""   that Florida  , R., gave the Publix grocery store chain preferable treatment to offer the coronavirus vaccine based on its donations to his PAC. The ""60 Minutes"" report has drawn criticism from Democratic state officials and conservative media members alike, but the criticism has been ignored when covered by other outlets. Director of Florida's Division of Emergency Management Jared Moskowitz, who is a Democrat, took to Twitter to blast the notion that DeSantis gave special access to Publix, calling it ""absolute malarkey."" Axios  , ""Florida governor clashes with ‘60 Minutes’ over COVID vaccine rollout,"" and cited ""60 Minutes"" without mentioning the massive backlash the segment has recieved or Moskowitz’s denial. The Drudge Report had a massive headline declaring DeSantis had been ""accused of pay for play, for much of Monday morning that linked to the Axios story. ""60 Minutes"" was also accused of deceptively editing a heated exchange between one of its correspondents and Gov. DeSantis that didn’t include the governor’s entire response to a question about the alleged scheme. The Hill   ""sharply shot down"" the report but failed to mention that ""60 Minutes"" was accused of deceptively editing the exchange to make the conversation fit its narrative. The Hill didn’t mention Moskowitz's denial, either. Business Insider also echoed the ""60 Minutes"" report  , but did managed to quote a county commissioner who called speculation implied by CBS News ""absolutely false and offensive."" The Huffington Post   without mentioning much of the criticism surrounding the ""60 Minutes"" segment. CNN anchor Chris Cuomo, the little brother of embattled New York Gov. Andrew Cuomo, decided to chime in, too, and tweeted the ""60 Minutes"" clip that has been accused of sneaky editing.   ""We need to have fair exchange with those in power,"" Cuomo  . MSNBC’s Joy Reid shared the same misleading clip and claimed it was ""quite a moment"" and that DeSantis ""seemed unnerved."" Publix called the notion that it received special access ""absolutely false and offensive."" ""The irresponsible suggestion that there was a connection between campaign contributions made to Governor DeSantis and our willingness to join other pharmacies in support of the state's vaccine distribution efforts is absolutely false and offensive. We are proud of our pharmacy associates for administering more than 1.5 million doses of vaccine to date and for joining other retailers in Alabama, Florida, Georgia, South Carolina, Tennessee and Virginia to do our part to help our communities emerge from the pandemic,"" a Publix spokesperson told Fox News."
https://www.foxnews.com//auto/new-toyota-gr-86-subaru-twin,lifestyle,"The   has led a long life. First introduced as the   in 2012, the entry-level sports car has soldiered on for nearly a decade, but is finally getting refreshed this year.  has taken the wraps off of the new model in Japan, where it is called the GR 86. The 2+2 coupe is an evolution of the previous model and nearly identical to the   that was unveiled in November with which it was jointly developed. It's roughly the same size as the model it replaces, but the displacement of its flat-four-cylinder engine has been increased from 2.0-liters to 2.4-liters, bumping up its horsepower from 205 hp to 232 hp and lowering its 0-60 mph acceleration time from 7.4 seconds to 6.3 seconds. (The official U.S. power rating will likely be 228 hp.) As before, the rear-wheel-drive 86 will be offered with the choice of a six-speed manual or six-speed automatic transmission. Toyota has only sold around 75,000 of the 86/FR-S in the U.S over the years, but it has a fanatical following among track drivers and drift racers thanks to its lightweight and stripped-down design. Pricing for the new version hasn't been announced, but the outgoing 86 starts at $28,055. The 2022 86 is expected to hit showrooms by the end of the year."
https://www.foxnews.com//health/ultra-processed-foods-drinks-linked-higher-colorectal-cancer-risk-study,lifestyle,"A   high in ultra-processed   was linked to an increased risk of colorectal  , according to a study conducted in Spain. There was no increased risk for prostate cancer, but breast cancer patients who smoke, or used to smoke, saw a higher risk.  Scientists from the Barcelona Institute for Global Health (ISGlobal), and other institutes,  findings in the Clinical Nutrition journal. Results stemmed from the multi-case control study   and validated questionnaires sent to nearly 8,000 adults, half of whom had diagnoses for colorectal, breast, or prostate cancer, and the other half serving as the control group, without cancer diagnoses. The questionnaire assessed how often participants consumed ultra-processed foods and drinks over a one-year period. The team then used the Nova classification system, which divides foods into four categories, from unprocessed foods to processed ingredients, and beyond to processed foods and ultra-processed foods and drinks. Examples of ultra-processed products would include ""sugary soft drinks, ready meals and mass-produced industrial baked goods,"" a related   from ISGlobal notes. ""Ultra-processed foods — those that undergo the most processing — are industrial formulations with more than five ingredients which usually contain additional substances, such as sugar, fats, salt and additives,"" reads the release. The team ultimately found that a ""10% increment in the consumption of ultra-processed foods and drinks was found to be associated with an 11% increase in the risk of developing colorectal cancer."" Study author and ISGlobal researcher Dora Romaguera said diets low in fruits and vegetables are missing out on protective benefits against colorectal cancer and suggested the heightened cancer risk is fueled by ""additives and other substances with carcinogenic potential typically used in processed food products."" Common ultra-processed foods consumed by participants included sugary drinks, sugary products, ready meals and processed meats. For breast cancer patients with a history of smoking, or who currently smoke, Romaguera says smoking and a diet high in ultra-processed foods compound to increase the risk of developing cancer. Given the health risks associated with these sugary, processed foods and drinks, Pilar Amiano, a researcher at the Guipúzcoa Public Health Service, said the International Agency for Research on Cancer ( ) should already incorporate the findings into policies and dissuade consumption of these foods."
https://www.foxnews.com//travel/air-travel-breaks-record-easter-cdc-updates-safety-guidance-fully-vaccinated-people,lifestyle," is taking flight this spring. The  reported more than 1.5 million people were screened during Easter weekend at airport checkpoints on Friday, a record since last March around the time the coronavirus started becoming widespread in the U.S.  The checkpoint traffic was the highest its been since March 12, 2020, during the beginning of the coronavirus pandemic, TSA spokesperson Lisa Farbstein said in a statement on Twitter. Farbstein advised travelers to arrive at airports 90 minutes early due to traffic and urged social distancing and mask-wearing in public. The uptick in travel comes on the heels of the Centers for Disease Control and Prevention   announcing those who are fully vaccinated against the coronavirus can safely travel in the U.S. without having to quarantine or get tested.   says: ""Fully vaccinated travelers are less likely to get and spread COVID-19."" The agency noted fully vaccinated individuals still must adhere to guidelines put in place by their travel destination such as potential testing requirements.  The agency also urged travelers to continue social distancing, wearing masks and hand washing for all."
https://www.foxnews.com//lifestyle/amazons-top-wedding-dress-costs-43-heres-why,lifestyle,"Here comes   –and she’s styling in stride.  are famously expensive, but savvy shoppers are raving about a clingy lace dress that seems tailor-made for getting married and costs just $43 on Amazon. Love is patient, but some people are not. Thousands of couples who got married in 2020 tied the knot with smaller ceremonies and postponed larger parties for the future, according to  . For those who scaled back and still said ""I do,"" more casual looks could hit all the right notes – setting up an Amazon frock to sweep the competition. Though   reported last year that the average national cost of a wedding dress was $1,631 (including must-have alterations,) buyers have made a curve-hugging mermaid dress the online superstore's number one wedding gown. Nearly 75% of the 4,810 reviews on   are a five-star rating, with shoppers praising the stretchy fabric and off-the-shoulder neckline as universally flattering – and cheaper than a bottle of a nice champagne. Breaking down the affordable price tag, the   reports that designer Lalagen keeps cost low with a direct-to-consumer model and practical production (i.e. flexible fabrics and low-cost zippers.) The fashion brand from Fujian, China can also keep the favorite frock cheap by offering it in five sizes, and lure brides in a hurry with speedy Prime shipping.   ""They don’t have to cut as many sizes because the fabric has some stretch to it,"" Valerie Cooper, chief executive of apparel production firm Heart-Hunters Consulting, said of the sizing, the Post reports. By doing away with traditional tricks like ""boning"" and ""corseting,"" the style is more size-inclusive by design, too. One Amazon shopper said the dress was a dream come true for her coronavirus elopement nuptials, and revealed she planned to rock it again at her larger reception in the future. ""I had bought three other expensive dresses for when we were planning a big wedding, and I had actually chosen this one as a reception dress. Before we canceled the big wedding, I was seriously considering this as my main ceremony dress because I loved it that much,"" the bride  ""I will STILL wear this as my reception dress when we have that. This was my dream dress, and I still can’t believe my dream dress was less than $40. Would recommend to anyone, whether on a budget or not."""
https://www.foxnews.com//travel/airline-cancer-survivor-sweatshirt-message,lifestyle,"A passenger flying   was reportedly told to cover up a sweatshirt with a sentiment celebrating her recovery from cancer. Roslyn Singleton, a two-time cancer survivor from North Carolina who was wearing a sweatshirt that said ""F--- cancer,"" was told the clothing item violated the airline’s policy for having ""inappropriate"" language, Charlotte-based  The survivor, who defended herself and asked to see the airline’s company policy, said she felt humiliated because an airline employee allegedly pointed at her while she was waiting in line.  ""I don’t love cancer,"" she told WSOC-TV.  ""I don’t respect it, and my sweatshirt gave my exact sentiments on something that has tried to kill me twice."" Singleton later complied after an employee told her to cover up the message. She told WSOC-TV she was approached by a staffer a second time about the incident after she already concealed the sweatshirt.  American Airlines did not immediately return a Fox News request for comment Monday. The airline issued a statement to WSOC-TV saying its policies ""prohibit clothing that displays offensive statements and inappropriate language from being worn on board."" However, the airline said it should have handled the situation differently. ""In this instance, our team should have taken the broader context of the message displayed on the customer’s shirt into consideration when explaining our policies. Our team is reaching out to learn more about Ms. Singleton’s experience, apologize and reaffirm our support for efforts to fight cancer,"" the airline said."
https://www.foxnews.com//food-drink/georgia-restaurant-owner-burglar-stole-cash-register,lifestyle,"A   in   has offered to give back to someone who stole. Before dawn on Saturday morning, Carl Wallace received word that someone broke into one of his Diablo's Southwest Grill locations in Augusta,   reports. The thief busted into the Wheeler Road burrito chain by smashing the glass front door with a brick, and unknowingly made off with the empty cash register, per  . Though Wallace had every reason to be upset, he issued a more positive call to action just before Easter Sunday. ""Our burritos are such a smash hit we’ve got people breaking in at 4 a.m. for their fix,"" he joked on Facebook. ""To the would-be robber who is clearly struggling with life decisions or having money issues... please swing by for a job application. There are better opportunities out there than this path you’ve chosen,"" Wallace stressed, sharing his personal cell phone number. ""No police, no questions. Let’s sit down and talk about how we could help you and fix the road you’re on."" The optimistic offer struck a chord, and the post has since gone viral with over 4,300 shares and 600 comments. Facebook users were struck by the business owner’s compassion for the crook – but Wallace said it was all in a day’s work. ""I can't save the world but maybe I can make a change in one person's life,"" he told the Chronicle. ""If they're willing to do better then I'm willing to be there for them... The police catch him and he's back on the street a few days later and that person's life didn't get corrected."" ""As the saying goes, 'What Would Jesus Do?'"" he added. Wallace and his business partners operate 14 burrito shops in Alabama, Georgia, and South Carolina, according to an   The door of the Wheeler Road location is due to be patched up on Monday, per the outlet."
https://www.foxnews.com//real-estate/woman-hidden-behind-mirror-nightmare-texas,lifestyle,"It’s not always fun when   come true. A TikTok user posted several videos detailing a bizarre discovery made at her mother’s  . According to the videos, a blocked-up doorway was hidden behind one of the business’ mirrors. To make the story even stranger, the woman claims she had a dream that there was something scary hidden behind that mirror before she even moved it. A TikTok user from Texas named Miranda, who posts under the name Hippieloumom, has recently shared several videos about the discovery so far. In the  , she filmed her mom removing the mirror and discovering a blocked doorway. After removing a layer of what appears to be Styrofoam, she comes across a solid door that won’t budge. According to Miranda, her mother had recently had a dream that there were dead bodies hidden behind the mirror. In the   and   videos, Miranda films the process of cutting through the blocked door, only to find another solid wall behind that. Miranda explains that the building is connected to a hotel that is supposedly haunted. Miranda is likely describing the Rogers Hotel in Waxahachie, home to haunted history tours, according to  . Since posting the original video, it has been viewed over 10 million times. Unfortunately, in one of the   clips, Miranda explains that they probably won’t have answers anytime soon. While they found what appears to be an old elevator shaft also connected to the wall with a boarded-up service window, they won’t be able to cut further into the hollow-sounding space without doing major construction."
https://www.foxnews.com//travel/ethiopian-airlines-flight-wrong-airport,lifestyle,"Whoops. An   pilot probably had a whole lot of explaining to do after reportedly landing at the  On Sunday, Ethiopian Airlines Cargo flight ET3891 from Addis Ababa, Ethiopia touched down in Ndola, Zambia,   reports. However, instead of arriving at Simon Mwansa Kapwepwe Airport – its intended destination – it landed at Copperbelt International Airport, the city’s new, yet-unopened international air hub. Alleged footage of the flight fail hit   where ground crew could be seen waving and yelling at the plane as it taxied. In another twist, another Ethiopian Airlines pilot also almost reportedly made the same mistake. Flight ET871 also departed Addis Ababa for Simon Mwansa Kapwepwe Airport on Sunday and was on track to touch down at Copperbelt, before the aviator realized the error of their ways and changed course to land at the right place instead, the travel blog alleges. Though a spokesperson for Ethiopian Airlines was not immediately available to offer further comment to Fox News, travel numbers are trending upwards in the U.S. Over the holiday weekend, Transportation Security Administration   passengers across the country, marking record numbers since March 2020."
